src_ip,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
192.168.1.32,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,1.291534,1.3170817,1.3113695,1.3188354,0.0036515924,1.3138715,1.3125043,1.3074049,-0.0003833779,0.0047452347,1.3200179,0.0046420344,1.3169286,-0.0035131709,1.335631,0.0049204486,1.3106688,9.740706e-05,1.3189583,0.0022777529,1.2964987,0.0025502667,-0.004344316,1.3179877,0.0020401478,1.318738,1.3175625,-0.003918714,1.3118706,0.0050767814,1.3139527,-0.0047194744,1.3105224,0.0032038963,-0.0025764932,-0.004489973,1.3100595,1.3131745,1.3100926,-0.001860203,1.3191404,0.0002925539,1.3186067,0.005226115,1.315057,0.0008976918,1.3150576,-0.003348223,-0.0024128081,1.3111018,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,1.3099415,1.306289,0.0014369588,1.3149012,1.3114499,0.00043522022,1.3104239,1.3105587,-0.0036301496,1.3115189,1.310854,1.3107336,0.0032280649,1.310672,-0.0023556661,1.3208944,1.3135387,1.3114488,-0.0054624015,-0.001801784,1.3120873,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,1.3109286,-0.00422291,1.3134212,1.3199612,1.3182808,1.3132427,-0.00065382384,-0.0006240985,1.3072045,0.0049490016,-0.0021858201,1.3183453,0.003743728,1.316373,-0.0049917507,1.317614,1.3209401,1.3111941,-0.0016576548,-0.0013829116,1.3105692,0.005096308,1.3096619,-0.0053793527,0.005581638,1.3102201,1.3112144,1.3126327,1.3133041,1.3178929,-0.005034741,-0.0041785063,1.3107362,-0.0038044974,1.3149273,0.0025396626,-0.0023932252,1.3201468,-0.0044685276,0.005480524,-0.0021581089,1.3190709,1.3174508
192.168.1.47,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.426224,0.42005125,0.41371712,0.42220274,0.0036515924,0.41614982,0.4139342,0.41879523,-0.0003833779,0.0047452347,0.42122787,0.0046420344,0.42036662,-0.0035131709,0.40535855,0.0049204486,0.41387227,9.740706e-05,0.4219976,0.0022777529,0.42842978,0.0025502667,-0.004344316,0.4216588,0.0020401478,0.42345244,0.42055467,-0.003918714,0.41473293,0.0050767814,0.4176947,-0.0047194744,0.41351056,0.0032038963,-0.0025764932,-0.004489973,0.41382024,0.41616336,0.41298032,-0.001860203,0.42227453,0.0002925539,0.42168996,0.005226115,0.41661006,0.0008976918,0.41832215,-0.003348223,-0.0024128081,0.41419533,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.41220725,0.4183539,0.0014369588,0.418322,0.41516235,0.00043522022,0.41349146,0.41419697,-0.0036301496,0.4147218,0.41300955,0.41349956,0.0032280649,0.41362926,-0.0023556661,0.4238404,0.41723534,0.4149604,-0.0054624015,-0.001801784,0.41635153,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.41402772,-0.00422291,0.41718686,0.4241273,0.42143908,0.41714275,-0.00065382384,-0.0006240985,0.41457465,0.0049490016,-0.0021858201,0.42116302,0.003743728,0.41980395,-0.0049917507,0.42096153,0.42394885,0.41497755,-0.0016576548,-0.0013829116,0.41330656,0.005096308,0.41504684,-0.0053793527,0.005581638,0.41325375,0.41347525,0.4165796,0.41641688,0.42137057,-0.005034741,-0.0041785063,0.41696903,-0.0038044974,0.4200643,0.0025396626,-0.0023932252,0.42391476,-0.0044685276,0.005480524,-0.0021581089,0.41991705,0.42114452
192.168.1.7,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.23991261,0.24081247,0.23464498,0.24265014,0.0036515924,0.23696475,0.23463358,0.23519239,-0.0003833779,0.0047452347,0.2425061,0.0046420344,0.24067357,-0.0035131709,0.23803872,0.0049204486,0.23441362,9.740706e-05,0.24262355,0.0022777529,0.2395181,0.0025502667,-0.004344316,0.2421611,0.0020401478,0.24357072,0.24116956,-0.003918714,0.23556693,0.0050767814,0.23834246,-0.0047194744,0.23418964,0.0032038963,-0.0025764932,-0.004489973,0.23352979,0.23621653,0.23386292,-0.001860203,0.24283527,0.0002925539,0.24217509,0.005226115,0.23744968,0.0008976918,0.238898,-0.003348223,-0.0024128081,0.23486435,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.233435,0.23658721,0.0014369588,0.23868103,0.23567002,0.00043522022,0.23408547,0.23468733,-0.0036301496,0.23570366,0.23411658,0.23432273,0.0032280649,0.2344321,-0.0023556661,0.24467027,0.2371256,0.23549591,-0.0054624015,-0.001801784,0.23664941,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.2348798,-0.00422291,0.23760134,0.2443864,0.24219505,0.23735204,-0.00065382384,-0.0006240985,0.23478663,0.0049490016,-0.0021858201,0.24183047,0.003743728,0.23982409,-0.0049917507,0.24144869,0.24444763,0.23522688,-0.0016576548,-0.0013829116,0.23421483,0.005096308,0.23593435,-0.0053793527,0.005581638,0.23392498,0.23444436,0.23698977,0.23695031,0.24183652,-0.005034741,-0.0041785063,0.23678473,-0.0038044974,0.23979183,0.0025396626,-0.0023932252,0.24435315,-0.0044685276,0.005480524,-0.0021581089,0.24101692,0.24204794
192.168.1.27,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.43427256,-0.43085894,-0.4369837,-0.42906553,0.0036515924,-0.43466422,-0.4367573,-0.4362965,-0.0003833779,0.0047452347,-0.42907393,0.0046420344,-0.43091312,-0.0035131709,-0.43237033,0.0049204486,-0.43719998,9.740706e-05,-0.4290331,0.0022777529,-0.43357173,0.0025502667,-0.004344316,-0.42953414,0.0020401478,-0.42817557,-0.4305336,-0.003918714,-0.43608716,0.0050767814,-0.43342566,-0.0047194744,-0.4374622,0.0032038963,-0.0025764932,-0.004489973,-0.43789104,-0.4352348,-0.4378233,-0.001860203,-0.42882958,0.0002925539,-0.42951995,0.005226115,-0.43402264,0.0008976918,-0.4327627,-0.003348223,-0.0024128081,-0.43679312,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.43829525,-0.4356962,0.0014369588,-0.43293327,-0.43603307,0.00043522022,-0.43753856,-0.43700346,-0.0036301496,-0.43606716,-0.43752205,-0.43732265,0.0032280649,-0.4372546,-0.0023556661,-0.42704067,-0.43436703,-0.4361795,-0.0054624015,-0.001801784,-0.43509117,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.4368224,-0.00422291,-0.43407178,-0.42740443,-0.4295478,-0.43428978,-0.00065382384,-0.0006240985,-0.43743464,0.0049490016,-0.0021858201,-0.42986125,0.003743728,-0.43166435,-0.0049917507,-0.4302453,-0.42730045,-0.43640012,-0.0016576548,-0.0013829116,-0.43750432,0.005096308,-0.43618208,-0.0053793527,0.005581638,-0.43772197,-0.4371765,-0.43473265,-0.434651,-0.4298418,-0.005034741,-0.0041785063,-0.43510455,-0.0038044974,-0.4318767,0.0025396626,-0.0023932252,-0.42734134,-0.0044685276,0.005480524,-0.0021581089,-0.4304411,-0.4297894
192.168.1.36,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.6474818,0.6622856,0.65637934,0.66401577,0.0036515924,0.658767,0.65693283,0.6538622,-0.0003833779,0.0047452347,0.6647065,0.0046420344,0.66206634,-0.0035131709,0.6724952,0.0049204486,0.65584636,9.740706e-05,0.66410434,0.0022777529,0.6492494,0.0025502667,-0.004344316,0.6633602,0.0020401478,0.66435975,0.66267294,-0.003918714,0.6570715,0.0050767814,0.6594559,-0.0047194744,0.65567863,0.0032038963,-0.0025764932,-0.004489973,0.6549649,0.657936,0.65533733,-0.001860203,0.66428876,0.0002925539,0.66367275,0.005226115,0.6596256,0.0008976918,0.6602807,-0.003348223,-0.0024128081,0.6563048,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.6551048,0.6542175,0.0014369588,0.6600606,0.6568458,0.00043522022,0.6555658,0.6559072,-0.0036301496,0.6569758,0.6558946,0.6558826,0.0032280649,0.65589505,-0.0023556661,0.66612464,0.6585255,0.65676546,-0.0054624015,-0.001801784,0.65760416,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.65625453,-0.00422291,0.65878123,0.66540414,0.6635658,0.658529,-0.00065382384,-0.0006240985,0.6541565,0.0049490016,-0.0021858201,0.66340435,0.003743728,0.66132396,-0.0049917507,0.6628139,0.6659705,0.6564581,-0.0016576548,-0.0013829116,0.6557543,0.005096308,0.65611345,-0.0053793527,0.005581638,0.6553973,0.6562159,0.65807575,0.6584294,0.66314703,-0.005034741,-0.0041785063,0.65688205,-0.0038044974,0.6605048,0.0025396626,-0.0023932252,0.6655175,-0.0044685276,0.005480524,-0.0021581089,0.6634766,0.6630908
192.168.1.43,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,0.47316566,0.48638475,0.4804792,0.48790044,0.0036515924,0.48272634,0.4804875,0.47547963,-0.0003833779,0.0047452347,0.48887107,0.0046420344,0.48578092,-0.0035131709,0.5001616,0.0049204486,0.4797548,9.740706e-05,0.48807323,0.0022777529,0.47073373,0.0025502667,-0.004344316,0.48736864,0.0020401478,0.48823798,0.48663557,-0.003918714,0.48121324,0.0050767814,0.48366985,-0.0047194744,0.47968403,0.0032038963,-0.0025764932,-0.004489973,0.47808206,0.48122934,0.4795553,-0.001860203,0.48821753,0.0002925539,0.48751548,0.005226115,0.48337263,0.0008976918,0.48425412,-0.003348223,-0.0024128081,0.48033014,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,0.4795355,0.4781393,0.0014369588,0.48383048,0.48087728,0.00043522022,0.47949478,0.4798988,-0.0036301496,0.48140016,0.4801425,0.47999093,0.0032280649,0.48003858,-0.0023556661,0.4902939,0.4818291,0.48076347,-0.0054624015,-0.001801784,0.48155499,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,0.48049363,-0.00422291,0.48271176,0.4893241,0.48773503,0.4822549,-0.00065382384,-0.0006240985,0.4789525,0.0049490016,-0.0021858201,0.48737335,0.003743728,0.48470458,-0.0049917507,0.48672846,0.48982716,0.48020974,-0.0016576548,-0.0013829116,0.47997248,0.005096308,0.48113137,-0.0053793527,0.005581638,0.47941184,0.48034582,0.4820616,0.48230058,0.4870706,-0.005034741,-0.0041785063,0.48086444,-0.0038044974,0.4840581,0.0025396626,-0.0023932252,0.48947462,-0.0044685276,0.005480524,-0.0021581089,0.48733184,0.48757625
192.168.1.46,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.71254975,-0.70593166,-0.7119869,-0.7042598,0.0036515924,-0.70970607,-0.7117616,-0.71279806,-0.0003833779,0.0047452347,-0.70394325,0.0046420344,-0.7061135,-0.0035131709,-0.70294744,0.0049204486,-0.71232986,9.740706e-05,-0.70414764,0.0022777529,-0.71240026,0.0025502667,-0.004344316,-0.70470124,0.0020401478,-0.7034926,-0.7056665,-0.003918714,-0.71113014,0.0050767814,-0.7085681,-0.0047194744,-0.71255744,0.0032038963,-0.0025764932,-0.004489973,-0.71324337,-0.71047616,-0.7128591,-0.001860203,-0.70396894,0.0002925539,-0.7046948,0.005226115,-0.70900637,0.0008976918,-0.70789623,-0.003348223,-0.0024128081,-0.71189374,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.71322936,-0.7118254,0.0014369588,-0.70812464,-0.7112027,0.00043522022,-0.71265346,-0.7121752,-0.0036301496,-0.71109647,-0.7124667,-0.71236604,0.0032280649,-0.71231914,-0.0023556661,-0.70210344,-0.7096824,-0.711331,-0.0054624015,-0.001801784,-0.710345,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.71187484,-0.00422291,-0.70926374,-0.7026864,-0.7046456,-0.7095422,-0.00065382384,-0.0006240985,-0.7128715,0.0049490016,-0.0021858201,-0.70497304,0.003743728,-0.70693105,-0.0049917507,-0.7054188,-0.70248705,-0.71163386,-0.0016576548,-0.0013829116,-0.7125412,0.005096308,-0.7113514,-0.0053793527,0.005581638,-0.712818,-0.71216226,-0.7099425,-0.7097796,-0.7050176,-0.005034741,-0.0041785063,-0.7105721,-0.0038044974,-0.7073008,0.0025396626,-0.0023932252,-0.7025334,-0.0044685276,0.005480524,-0.0021581089,-0.70532894,-0.7048668
192.168.1.48,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.81748426,-0.781745,-0.78722686,-0.780532,0.0036515924,-0.7849332,-0.7861616,-0.796395,-0.0003833779,0.0047452347,-0.77815235,0.0046420344,-0.7823637,-0.0035131709,-0.74770206,0.0049204486,-0.7883436,9.740706e-05,-0.78004825,0.0022777529,-0.8147969,0.0025502667,-0.004344316,-0.7811591,0.0020401478,-0.7809228,-0.7815842,-0.003918714,-0.78681874,0.0050767814,-0.78510565,-0.0047194744,-0.7883933,0.0032038963,-0.0025764932,-0.004489973,-0.78978723,-0.7863515,-0.788587,-0.001860203,-0.7799747,0.0002925539,-0.78071713,0.005226115,-0.7835202,0.0008976918,-0.7839886,-0.003348223,-0.0024128081,-0.7878202,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.7884049,-0.79600143,0.0014369588,-0.7843652,-0.78769934,0.00043522022,-0.78855395,-0.78861004,-0.0036301496,-0.7871054,-0.7875129,-0.787984,0.0032280649,-0.7881259,-0.0023556661,-0.7779072,-0.7861792,-0.7876397,-0.0054624015,-0.001801784,-0.7873609,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.7877852,-0.00422291,-0.7858009,-0.7797098,-0.7806805,-0.786215,-0.00065382384,-0.0006240985,-0.79273623,0.0049490016,-0.0021858201,-0.7807291,0.003743728,-0.7831805,-0.0049917507,-0.78164166,-0.77850133,-0.7882036,-0.0016576548,-0.0013829116,-0.78817856,0.005096308,-0.7894063,-0.0053793527,0.005581638,-0.7886904,-0.7873218,-0.7866663,-0.7857131,-0.7813317,-0.005034741,-0.0041785063,-0.7893948,-0.0038044974,-0.7851155,0.0025396626,-0.0023932252,-0.7790842,-0.0044685276,0.005480524,-0.0021581089,-0.77921486,-0.781338
192.168.1.28,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.6337123,-0.61828196,-0.62416506,-0.6167266,0.0036515924,-0.6218666,-0.6236773,-0.62738955,-0.0003833779,0.0047452347,-0.61581916,0.0046420344,-0.61858183,-0.0035131709,-0.606011,0.0049204486,-0.6247361,9.740706e-05,-0.61651564,0.0022777529,-0.6323799,0.0025502667,-0.004344316,-0.61723804,0.0020401478,-0.61630625,-0.6180327,-0.003918714,-0.62344724,0.0050767814,-0.6211388,-0.0047194744,-0.6249076,0.0032038963,-0.0025764932,-0.004489973,-0.6257755,-0.6228204,-0.6251933,-0.001860203,-0.61636543,0.0002925539,-0.61708313,0.005226115,-0.62095356,0.0008976918,-0.620322,-0.003348223,-0.0024128081,-0.624274,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.6254008,-0.62662876,0.0014369588,-0.62058705,-0.62375164,0.00043522022,-0.6250222,-0.6247039,-0.0036301496,-0.623518,-0.6245988,-0.6246639,0.0032280649,-0.62466776,-0.0023556661,-0.61444557,-0.6222034,-0.62382424,-0.0054624015,-0.001801784,-0.62303394,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.6242612,-0.00422291,-0.621819,-0.6153792,-0.6170605,-0.6221224,-0.00065382384,-0.0006240985,-0.6264329,0.0049490016,-0.0021858201,-0.6172919,0.003743728,-0.6193863,-0.0049917507,-0.6178762,-0.6148652,-0.6241946,-0.0016576548,-0.0013829116,-0.62484336,0.005096308,-0.6244123,-0.0053793527,0.005581638,-0.6251837,-0.62432516,-0.6225525,-0.62215775,-0.61750776,-0.005034741,-0.0041785063,-0.6237935,-0.0038044974,-0.620219,0.0025396626,-0.0023932252,-0.61508954,-0.0044685276,0.005480524,-0.0021581089,-0.6171023,-0.6174231
192.168.1.16,9.398268e-05,0.0026239278,0.003637098,0.0005843831,0.003915238,-0.98833555,-0.94404435,-0.949368,-0.94289947,0.0036515924,-0.9470283,-0.94789606,-0.9599732,-0.0003833779,0.0047452347,-0.94004625,0.0046420344,-0.9446523,-0.0035131709,-0.9023756,0.0049204486,-0.9506281,9.740706e-05,-0.9423295,0.0022777529,-0.98308253,0.0025502667,-0.004344316,-0.9435966,0.0020401478,-0.9435751,-0.9438811,-0.003918714,-0.9490914,0.0050767814,-0.94764924,-0.0047194744,-0.95066196,0.0032038963,-0.0025764932,-0.004489973,-0.95194405,-0.9484111,-0.9509067,-0.001860203,-0.94227505,0.0002925539,-0.94300336,0.005226115,-0.94533896,0.0008976918,-0.9463171,-0.003348223,-0.0024128081,-0.9501219,-0.0021953746,0.004659667,-0.0029805696,0.0048703994,-0.0010808031,-0.9506478,-0.9604619,0.0014369588,-0.94666564,-0.9501567,0.00043522022,-0.9508131,-0.95103836,-0.0036301496,-0.94956416,-0.94965893,-0.9502366,0.0032280649,-0.9504366,-0.0023556661,-0.9402214,-0.9483855,-0.95003444,-0.0054624015,-0.001801784,-0.94991964,-0.0036627844,-0.0050555924,-0.004268666,0.0038160777,-0.950153,-0.00422291,-0.9482267,-0.94229966,-0.9430755,-0.94859976,-0.00065382384,-0.0006240985,-0.9563525,0.0049490016,-0.0021858201,-0.9429844,0.003743728,-0.9453537,-0.0049917507,-0.94399816,-0.9407989,-0.9505861,-0.0016576548,-0.0013829116,-0.95048594,0.005096308,-0.95265716,-0.0053793527,0.005581638,-0.9509768,-0.94946253,-0.949169,-0.9479608,-0.9437136,-0.005034741,-0.0041785063,-0.9524417,-0.0038044974,-0.94776016,0.0025396626,-0.0023932252,-0.94152,-0.0044685276,0.005480524,-0.0021581089,-0.940925,-0.9439415
